epoch,train_loss,val_loss,val_dice_macro,val_dice_global,val_iou_macro,val_iou_global,used_batches,gt_empty_batches,dice_zero_batches,best_val_dice_global,early_counter,epoch_time_sec
172,0.5122634997097855,0.8347904544610244,0.9939996795644634,0.9936200755862008,0.98808571026973,0.9873210419663024,24,2,0,0.9936200755862008,0,262.43300557136536
173,0.5172488665224141,0.8385916031323947,0.9918579739767471,0.9915185031675302,0.9838687775659883,0.9831796679282483,24,2,0,0.9936200755862008,1,262.44905066490173
174,0.5132763606106114,0.8343595839463748,0.9921117116982213,0.9920028626987321,0.9843594079754361,0.9841326190217587,24,2,0,0.9936200755862008,2,262.46006083488464
175,0.5115290983365133,0.8577729326028091,0.9942151204448598,0.9939011389561208,0.9885090521900949,0.9878762191668693,24,2,0,0.9939011389561208,0,262.51608872413635
176,0.5121344486490275,0.8853367039790521,0.9893762698669141,0.9892423508266256,0.9790063537768537,0.9787136922838582,24,2,0,0.9939011389561208,1,262.50211548805237
177,0.5115409906730692,0.8530306953650254,0.9923341437591414,0.9919976585008368,0.9847998378279567,0.9841223751776974,24,2,0,0.9939011389561208,2,262.49564695358276
178,0.5136096981855539,0.8272090004040644,0.9934772314564276,0.9934316023534833,0.9870466809990573,0.9869489293288476,24,2,0,0.9939011389561208,3,262.4588897228241
179,0.5142316779392397,0.8729254993108603,0.9910981499255661,0.9908342451272486,0.9823760552095101,0.9818349863171743,24,2,0,0.9939011389561208,4,262.5089662075043
180,0.5120692996897249,0.8400384577421042,0.9899945025364549,0.9898655138004184,0.9802115030627655,0.9799343823262379,24,2,0,0.9939011389561208,5,262.5460374355316
181,0.5109146029775978,0.88203715131833,0.9908798423613295,0.9907975161675203,0.981937784446694,0.9817628593272325,24,2,0,0.9939011389561208,6,262.4589138031006
182,0.5119315550750138,0.8666631785722879,0.9923654252652966,0.9920430742374403,0.9848652363676873,0.9842117742153715,24,2,0,0.9939011389561208,7,262.51533555984497
183,0.5122627601282209,0.885598402756911,0.9938256746092898,0.9935882155218209,0.987739708237492,0.9872581291732319,24,2,0,0.9939011389561208,8,262.50099658966064
184,0.5122108823723264,0.8746556868919959,0.9922044807639887,0.9919321233871636,0.9845448026964555,0.9839933861597797,24,2,0,0.9939011389561208,9,262.5552272796631
185,0.5115741874672409,0.8523238736849564,0.9921370859597283,0.9918021617803119,0.9844182483884415,0.9837376397589503,24,2,0,0.9939011389561208,10,262.43048000335693
186,0.5100402882975391,0.8777339320916396,0.9917952148386046,0.9916196705471365,0.9837408862316511,0.9833786336204903,24,2,0,0.9939011389561208,11,262.4454469680786
187,0.5111029931367972,0.8711595076781052,0.9940573168572427,0.9937742186592033,0.988195924055954,0.9876254783841838,24,2,0,0.9939011389561208,12,262.41980814933777
188,0.5118804630688113,0.8474033635396224,0.9926578411610296,0.9923381296571943,0.9854414039314551,0.9847927750998474,24,2,0,0.9939011389561208,13,262.58752393722534
189,0.511596041230055,0.8613938070260562,0.9932477067728748,0.9929030141817163,0.9866019969046529,0.9859060529060819,24,2,0,0.9939011389561208,14,262.3509404659271
190,0.5104788698447056,0.8275137131030743,0.9940585881723015,0.9936514187411539,0.9882037201607403,0.9873829379261319,24,2,0,0.9939011389561208,15,262.28524899482727
